gene_id	gene_name	primary_state	structural_or_repair_caution	n_relevant_samples	relevant_effect_median	relevant_direction_consistency	boundary_slope_consistency	graph_edge_consistency	leave_one_out_direction_consistency	intended_score_correlation_median	detection_fraction_median	replicate_rule_pass	mouse_score_before_effect_percentile	mechanical_state_strength	immune_state_strength	scar_state_strength	effect_magnitude_percentile	mouse_spatial_score
ENSMUSG00000032216	Nedd4	scar_repair_associated	False	3	0.12170499873139806	1.0	0.6666666666666666	1.0	1.0	0.609068592478679	0.9269347168179853	True	28.321078221538738	0.0	0.07173694052239411	0.07412669227495203	0.8034235229155163	34.74846640486287
ENSMUSG00000031103	Elf4	scar_repair_associated	False	3	0.14327536892857845	1.0	1.0	1.0	1.0	0.349088761227365	0.19600499375780275	True	28.03460747373123	0.0	0.04364767033440246	0.05001582105367115	0.8385422418553286	34.74294540857386
ENSMUSG00000056501	Cebpb	scar_repair_associated	False	3	0.1718973137733879	1.0	1.0	1.0	1.0	0.28809847830525503	0.49313358302122345	True	27.72859086983153	0.0	0.0456004014587128	0.049523354522874014	0.8765323025952513	34.740849290593545
ENSMUSG00000034675	Dbn1	scar_repair_associated	False	3	0.1465161523392648	1.0	0.6666666666666666	1.0	1.0	0.5533216667801667	0.3408239700374532	True	27.986596667347666	0.0	0.0758503202453111	0.08107056162257882	0.8439536167863059	34.73822560163811
ENSMUSG00000071076	Jund	scar_repair_associated	False	3	0.17281788928027064	1.0	0.6666666666666666	1.0	1.0	0.5089673842509652	0.5884133160397752	True	27.720470972172457	0.0	0.08604099220698226	0.08795866905875227	0.8771949199337382	34.73803033164236
ENSMUSG00000023048	Prr13	scar_repair_associated	False	3	0.21973438945906787	1.0	1.0	0.6666666666666666	1.0	0.4629163200186876	0.3408239700374532	True	27.444164586778793	0.0	0.09377222579394799	0.10171863494994479	0.9112092766427388	34.733838799920704
ENSMUSG00000051439	Cd14	scar_repair_associated	False	3	0.12299261514894022	1.0	1.0	1.0	1.0	0.4092180190897732	0.18893212278426286	True	28.289289956302582	0.0	0.04530848304673254	0.05033079433392015	0.8055218111540585	34.73346444553505
ENSMUSG00000044345	Marveld1	scar_repair_associated	False	3	0.18641240989102342	1.0	0.6666666666666666	1.0	1.0	0.4919449142320073	0.3566375364128173	True	27.61833615205871	0.0	0.0801375561460949	0.09170463699562131	0.8892324682495859	34.732195898055394
ENSMUSG00000025314	Ptprj	scar_repair_associated	False	3	0.16401072363352276	1.0	1.0	1.0	1.0	0.34206510618596386	0.1826883062838119	True	27.792715231372963	0.0	0.049385028029999216	0.056102345595337735	0.8672556598564329	34.73076051022443
ENSMUSG00000041957	Pkp2	mechanical_adverse	False	6	0.37302710709746245	1.0	1.0	1.0	1.0	0.20911198669930842	0.5214015801578875	True	27.25467192019585	0.07800443945784606	0.0	0.0	0.9344707250872432	34.730437720893796
ENSMUSG00000030805	Stx4a	scar_repair_associated	False	3	0.155892195682363	1.0	1.0	1.0	1.0	0.3108002836749578	0.45827929096411585	True	27.864801702049746	0.0	0.04632567071357882	0.04845133864079046	0.8581998895637769	34.730400818559964
ENSMUSG00000007038	Neu1	scar_repair_associated	False	3	0.1482405513734865	1.0	1.0	1.0	1.0	0.32391121081419266	0.24635871826883063	True	27.943467264885157	0.0	0.045192632166517956	0.04801677648714954	0.8478188845941469	34.72601834163833
ENSMUSG00000018001	Cyth3	scar_repair_associated	False	3	0.16567252882232752	1.0	0.6666666666666666	1.0	1.0	0.517268887404654	0.5043695380774033	True	27.77027999109459	0.0011693177864600967	0.08037014184107383	0.08569724465744084	0.8693539480949751	34.72511157585439
ENSMUSG00000032300	1700017B05Rik	scar_repair_associated	False	3	0.1790581728970192	1.0	1.0	1.0	1.0	0.3838894951710578	0.1569390402075227	True	27.657422574139186	0.0	0.06068566702177535	0.06873855159968868	0.8831584759801214	34.72269038198016
ENSMUSG00000025950	Idh1	scar_repair_associated	False	3	0.17194929253772484	1.0	1.0	1.0	1.0	0.28467606994320865	0.3990488543017726	True	27.70805641965925	0.0	0.039724750313148836	0.0489498488291546	0.8766427388183324	34.72119833020591
ENSMUSG00000029465	Arpc3	scar_repair_associated	False	3	0.22608663483974634	1.0	0.6666666666666666	1.0	1.0	0.45519355731171945	0.6254681647940075	True	27.39782801053698	0.0	0.098916535323881	0.10291317957333987	0.9154058531198233	34.721074835495564
ENSMUSG00000030403	Vasp	scar_repair_associated	False	3	0.23939847908879353	1.0	0.6666666666666666	1.0	1.0	0.4450720021834838	0.4273824386183937	True	27.337098679767568	0.0	0.09879618954463242	0.10654956040773021	0.9229155162893429	34.72042281008231
ENSMUSG00000025724	Sec11a	scar_repair_associated	False	3	0.19367507390126348	1.0	0.6666666666666666	1.0	1.0	0.481508444056548	0.44314742758322523	True	27.55571733100595	0.0	0.08798020077296771	0.09325618348673433	0.8955273329652126	34.71993599472765
ENSMUSG00000034205	Loxl2	immune_fibrotic_adverse	False	3	0.13742160798921865	1.0	0.6666666666666666	0.6666666666666666	1.0	0.5877160226988539	0.5418227215980025	True	26.859629469526457	0.007479153446802841	0.08076488088030463	0.07998081268635208	0.9819277108433735	34.71505115627345
ENSMUSG00000050953	Gja1	mechanical_adverse	True	6	0.5943243141677208	1.0	0.8333333333333334	1.0	1.0	0.2665380852388439	0.81836943345776	True	26.9325618447664	0.15841006470915342	0.0	0.0	0.9724699495928655	34.712321441509324
ENSMUSG00000020282	Rhbdf1	scar_repair_associated	False	3	0.17101638285354487	1.0	0.6666666666666666	1.0	1.0	0.5060030740201767	0.3928422804827299	True	27.702685110787726	0.0	0.08000505729970674	0.08653481543170514	0.8755383765875208	34.70699212348789
ENSMUSG00000037649	H2-DMa	scar_repair_associated	False	3	0.13312816409982098	1.0	1.0	1.0	1.0	0.3635059449817088	0.1951727007906783	True	28.108626181750427	0.0	0.04654375181044797	0.04839287909478542	0.8241855328547764	34.70211044458864
ENSMUSG00000006273	Atp6v1b2	scar_repair_associated	False	3	0.18395559012059376	1.0	1.0	1.0	1.0	0.267568236461182	0.3807740324594257	True	27.605409418767092	0.0	0.04737295117188532	0.04922067283574331	0.8868028713418001	34.699832389501495
ENSMUSG00000034652	Cd300a	scar_repair_associated	False	3	0.21518590181780525	1.0	1.0	1.0	1.0	0.4222551203000545	0.12624297449200172	True	27.42717533918035	0.0	0.08093226962482412	0.09086334885895307	0.9087796797349531	34.697412777059974
ENSMUSG00000024150	Mcfd2	scar_repair_associated	False	3	0.2483491280067156	1.0	0.6666666666666666	1.0	1.0	0.43645957671282065	0.48397836038285474	True	27.28542412694359	0.0	0.10132975703972917	0.1083943552868092	0.9264494754279403	34.69701993036711
ENSMUSG00000086841	2410006H16Rik	scar_repair_associated	False	3	0.2508693154746806	1.0	0.6666666666666666	0.6666666666666666	1.0	0.6573223004059621	0.5054042369217466	True	27.277267135769105	0.0	0.15647044486918046	0.16490199554908608	0.9274434014356709	34.696814347254474
ENSMUSG00000037166	Ppp1r14a	scar_repair_associated	False	3	0.17605389304906963	1.0	1.0	1.0	1.0	0.27476781740751544	0.20432792342904701	True	27.648606904445092	0.0	0.045395485306124424	0.048373943939189014	0.8808393152954169	34.69532142680843
ENSMUSG00000031387	Renbp	scar_repair_associated	False	3	0.16477078063798378	1.0	1.0	1.0	1.0	0.391965843213498	0.15938410320432791	True	27.742556607345907	0.0	0.05882331152093517	0.06458451796971362	0.8685808945334069	34.69120376361316
ENSMUSG00000022614	Lmf2	scar_repair_associated	False	3	0.1247771971886204	1.0	1.0	1.0	1.0	0.36913044042576504	0.3562213899292551	True	28.21478264255459	0.0	0.04325824461712643	0.04605906175332798	0.8092766427388184	34.688995784465135
ENSMUSG00000027620	Rbm39	scar_repair_associated	False	3	0.251722441937385	1.0	0.6666666666666666	1.0	1.0	0.43302608119843844	0.6303501945525292	True	27.264823153857293	0.0	0.10175913049034968	0.10900238258184729	0.9279955825510767	34.68878781426591
ENSMUSG00000058835	Abi1	scar_repair_associated	False	3	0.20381152482845372	1.0	0.6666666666666666	1.0	1.0	0.467524513381514	0.3212650853100291	True	27.47181374695575	0.0	0.08775814318616829	0.09528688396696719	0.9020430701270017	34.68815830797176
ENSMUSG00000021643	Serf1	scar_repair_associated	False	3	0.1460631042214321	1.0	0.6666666666666666	1.0	1.0	0.5458506761707683	0.3510592304366623	True	27.941770723691274	0.0	0.07352760823157496	0.07972864420287011	0.8432909994478189	34.688098719273825
ENSMUSG00000028657	Ppt1	scar_repair_associated	False	3	0.18467411867142358	1.0	0.6666666666666666	1.0	1.0	0.4862376331255882	0.4366623432771293	True	27.584092465420195	0.0	0.08605389619337536	0.089795506362347	0.8879072335726118	34.68735033400109
ENSMUSG00000055541	Lair1	scar_repair_associated	False	3	0.17645295051215718	1.0	1.0	1.0	1.0	0.4140133496867825	0.14357053682896379	True	27.63763815055515	0.0	0.066259095186949	0.07305387710365426	0.8811706239646604	34.68700314227243
ENSMUSG00000042079	Hnrnpf	scar_repair_associated	False	3	0.22131451382779643	1.0	0.6666666666666666	1.0	1.0	0.452479807083747	0.6649373108517077	True	27.381545509169147	0.0	0.09771607537219772	0.10014034852163459	0.9129762562120376	34.685355558865446
ENSMUSG00000040152	Thbs1	scar_repair_associated	False	3	0.3076843631052095	1.0	0.6666666666666666	0.3333333333333333	1.0	0.8470278207177911	0.5963379109446525	True	27.082166924306748	0.0	0.24291845148422858	0.26061721554994716	0.9500828271673109	34.68282954164523
ENSMUSG00000046434	Hnrnpa1	scar_repair_associated	False	3	0.19341445750589026	1.0	0.6666666666666666	1.0	1.0	0.4749933283458507	0.6588845654993515	True	27.51662663674177	0.0	0.08163005747784033	0.09187057692092991	0.895085588072888	34.677311341324874
ENSMUSG00000018672	Copz2	scar_repair_associated	False	3	0.16855797176622078	1.0	0.6666666666666666	1.0	1.0	0.5045221520096639	0.4523512276321265	True	27.693799578724647	0.0	0.07708520376509662	0.08504123065387788	0.8723357261181668	34.67248538766998
ENSMUSG00000028497	Hacd4	scar_repair_associated	False	3	0.17496269326119612	1.0	1.0	1.0	1.0	0.3672420361428976	0.1621271076523995	True	27.63535883164338	0.0	0.05466327772254076	0.06425365572228689	0.879624516841524	34.67235496637557
ENSMUSG00000039630	Hnrnpu	scar_repair_associated	False	3	0.26251310759695756	1.0	0.6666666666666666	1.0	1.0	0.4233768818917226	0.7086035451794207	True	27.206927958017	0.0	0.1052931124675194	0.11114198095010618	0.9330756488128106	34.67153314851949
ENSMUSG00000001552	Jup	mechanical_adverse	False	6	0.3747616004474837	1.0	0.8333333333333334	1.0	1.0	0.3089118344729632	0.7777704711425333	True	27.186804340171115	0.11576829348425587	0.0	0.0	0.9352462194649089	34.668774095890385
ENSMUSG00000029570	Lfng	scar_repair_associated	False	3	0.1858429157398857	1.0	1.0	1.0	1.0	0.34171971835118004	0.16687473990844778	True	27.553439408733798	0.0	0.05795880679886277	0.06350618882419583	0.88868028713418	34.66288170580724
ENSMUSG00000032698	Lmo2	scar_repair_associated	False	3	0.1814078301493806	1.0	1.0	1.0	1.0	0.26378605650060827	0.30609597924773024	True	27.58271633900365	0.0	0.04354894284434504	0.04785285613343726	0.8849254555494203	34.66211998339901
ENSMUSG00000049686	Orai1	immune_fibrotic_adverse	False	3	0.08590591321617075	1.0	1.0	1.0	1.0	0.16849087652333405	0.2607003891050584	True	27.010945259140005	0.0	0.014474362616330077	0.013840805823977214	0.9561101549053356	34.65982649838269
ENSMUSG00000097451	Rian	scar_repair_associated	False	3	0.15969139509725178	1.0	1.0	1.0	1.0	0.37919348485621807	0.16562630045776114	True	27.759555416003725	0.0	0.05032934588855199	0.060553936608478076	0.8620651573716179	34.65607667497667
ENSMUSG00000047407	Tgif1	scar_repair_associated	False	3	0.11487689459604866	1.0	1.0	1.0	1.0	0.42922957070737777	0.18476903870162298	True	28.34691300476861	0.0	0.045506287272961424	0.04930856015165865	0.7886250690226394	34.65591355694973
ENSMUSG00000027215	Cd82	scar_repair_associated	False	3	0.15642874194761722	1.0	1.0	1.0	1.0	0.33446552609301344	0.18518518518518517	True	27.78457093433586	0.0	0.04499872361946946	0.052320021471578035	0.8587520706791828	34.65458749976932
ENSMUSG00000028618	Tmem59	scar_repair_associated	False	3	0.18690481143555626	1.0	0.6666666666666666	1.0	1.0	0.47785372307897667	0.7989623865110247	True	27.533789005140523	0.0	0.08619976198436885	0.08931316000585465	0.8894533406957482	34.64941573070651
ENSMUSG00000008398	Elk3	scar_repair_associated	False	3	0.22677326072412668	1.0	0.6666666666666666	1.0	1.0	0.4428323525376023	0.48397836038285474	True	27.32366078189228	0.0	0.09209386936988978	0.10042253653908806	0.9156267255659857	34.648674586420164
ENSMUSG00000004558	Ndrg2	mechanical_adverse	False	6	0.681845956184077	1.0	1.0	1.0	1.0	0.13596095737220165	0.8917241226702401	True	26.81576574423321	0.09270442898315136	0.0	0.0	0.9790616518030244	34.64825895865741
ENSMUSG00000034101	Ctnnd1	scar_repair_associated	False	3	0.12720629965621244	1.0	1.0	1.0	1.0	0.35751585780732187	0.32501040366208905	True	28.145095146843932	0.0	0.04183552820342289	0.045478269340086024	0.8124792932081722	34.64492949250931
ENSMUSG00000024456	Diaph1	scar_repair_associated	False	3	0.15592310171427595	1.0	1.0	1.0	1.0	0.29610105139264026	0.24686554258538695	True	27.77660630835584	0.0	0.04182911175231662	0.046168994353998696	0.8585311982330204	34.64485589422
ENSMUSG00000063506	Arhgap22	scar_repair_associated	False	3	0.15173318632435012	1.0	1.0	1.0	1.0	0.4075706232295166	0.1585518102372035	True	27.82370089293515	0.0	0.05302110446053129	0.06184198931481574	0.852457205963556	34.6433585406436
ENSMUSG00000044548	Dact1	scar_repair_associated	False	3	0.12784710281923278	1.0	1.0	1.0	1.0	0.3557216317846808	0.21530479896238652	True	28.134329790708087	0.0	0.042518443119629074	0.04547798003380135	0.8133627829928216	34.64123205465066
ENSMUSG00000027303	Ptpra	scar_repair_associated	False	3	0.22329359273363764	1.0	0.6666666666666666	1.0	1.0	0.44343083799717226	0.4254215304798962	True	27.327251694649696	0.0	0.09356982194204505	0.09901526494527622	0.9139701822197681	34.63901315240784
ENSMUSG00000038633	Degs1	immune_fibrotic_adverse	False	3	0.12258483581262725	1.0	0.6666666666666666	1.0	1.0	0.35794144917071	0.5793341980112409	True	26.814315361690923	0.0	0.043878193777125346	0.04343059921947204	0.9776247848537005	34.63531364052053
ENSMUSG00000079227	Ccr5	scar_repair_associated	False	3	0.16272423148093362	1.0	1.0	1.0	1.0	0.39550008382553287	0.1560549313358302	True	27.713824472990648	0.0	0.05717149741526633	0.06435744719115466	0.8651573716178906	34.63508344593377
ENSMUSG00000037736	Limch1	mechanical_adverse	False	6	0.30649048459684114	1.0	1.0	1.0	1.0	0.21164548781933662	0.5151199721261255	True	27.26987292691602	0.06486732812448331	0.0	0.0	0.9205118262892594	34.63396753723009
ENSMUSG00000030607	Acan	scar_repair_associated	False	3	0.205804882033638	1.0	1.0	1.0	1.0	0.49266070028024606	0.09696213066999584	True	27.410396161731413	0.0	0.07212550676778395	0.10139197730378553	0.902926559911651	34.63380864102462
ENSMUSG00000038803	Ost4	scar_repair_associated	False	3	0.16777899596714807	1.0	0.6666666666666666	1.0	1.0	0.4991713961815011	0.8028534370946823	True	27.66169504375567	0.0	0.081591564324255	0.08375047566685175	0.8714522363335174	34.63331293442381
ENSMUSG00000027995	Tlr2	scar_repair_associated	False	3	0.14912893459251036	1.0	1.0	1.0	1.0	0.3771193348731074	0.17145235122763214	True	27.834501277653125	0.0	0.053924028089834236	0.05623940462386265	0.8489232468249586	34.625887252252795
ENSMUSG00000020091	Eif4ebp2	scar_repair_associated	False	3	0.1764347991896989	1.0	1.0	1.0	1.0	0.26184252238714995	0.342488555971702	True	27.5710551343229	0.0	0.041581699513872465	0.04619813285670104	0.8810601877415792	34.61953663625553
ENSMUSG00000031930	Wwp2	scar_repair_associated	False	3	0.17097527264425105	1.0	0.6666666666666666	1.0	1.0	0.4915690449226057	0.33957553058676654	True	27.616080936202298	0.0	0.07656790213777236	0.08404615147911661	0.8754279403644395	34.61950445911781
ENSMUSG00000033423	Eri3	scar_repair_associated	False	3	0.1455193945522789	1.0	1.0	1.0	1.0	0.3129089084402783	0.41198501872659177	True	27.87745345064167	0.0	0.04162005367497751	0.045534314906243774	0.8426283821093319	34.618480507516324
ENSMUSG00000034641	Cd300ld	scar_repair_associated	False	3	0.19139338829711222	1.0	1.0	1.0	1.0	0.36519443322949935	0.15189346650020807	True	27.469568596880116	0.0	0.06107636168873316	0.0698957999630374	0.8933186085035891	34.616117464908825
ENSMUSG00000024856	Cdk2ap2	scar_repair_associated	False	3	0.15672151054133598	1.0	1.0	1.0	1.0	0.2902234465781428	0.3731085170773887	True	27.741340679468856	0.0	0.03975211977108159	0.045484256942239266	0.8591938155715074	34.614891204040916
ENSMUSG00000070576	Mn1	scar_repair_associated	False	3	0.10491853599125983	1.0	1.0	1.0	1.0	0.4205581683779642	0.23043666234327712	True	28.523349010267786	0.0	0.04007851153413293	0.04412434732538175	0.7612368856985091	34.61324409585586
ENSMUSG00000023353	Agap3	scar_repair_associated	False	3	0.15001178749524943	1.0	1.0	1.0	1.0	0.30139972358949013	0.3380890618244704	True	27.80839834153694	0.0	0.039718942406513066	0.045213511286233514	0.8503589177250138	34.61126968333705
