dataset	sample	stage_region	author_area	n_spots	mean_CM_BZ1_TRANSITION	median_CM_BZ1_TRANSITION	mean_CM_BZ2_MECHANICAL_EDGE	median_CM_BZ2_MECHANICAL_EDGE	mean_FAP_POSTN_PATHO_FIBROBLAST	median_FAP_POSTN_PATHO_FIBROBLAST	mean_CTHRC1_REPARATIVE_CF	median_CTHRC1_REPARATIVE_CF	mean_MYOFIBROBLAST_CONTRACTILE	median_MYOFIBROBLAST_CONTRACTILE	mean_CCR2_IL1B_MYLOID	median_CCR2_IL1B_MYLOID	mean_TGFB_SIGNALING	median_TGFB_SIGNALING	mean_ECM_REMODELING	median_ECM_REMODELING	mean_ENDOTHELIAL_INFLAMMATORY_FIBROSIS	median_ENDOTHELIAL_INFLAMMATORY_FIBROSIS	mean_HYPOXIA_ISCHEMIA	median_HYPOXIA_ISCHEMIA	mean_CM_ELECTRICAL_CALCIUM_FUNCTION	median_CM_ELECTRICAL_CALCIUM_FUNCTION	mean_INJURY_STRESS_IMMEDIATE_EARLY	median_INJURY_STRESS_IMMEDIATE_EARLY	mean_source_bz_baseline	median_source_bz_baseline	mean_generic_fibrosis_baseline	median_generic_fibrosis_baseline	mean_cardiomyocyte_composition_surrogate	median_cardiomyocyte_composition_surrogate	mean_fibroblast_composition_surrogate	median_fibroblast_composition_surrogate	mean_mechanical_border_score	median_mechanical_border_score	mean_immune_fibrotic_activation_score	median_immune_fibrotic_activation_score	mean_fibroblast_scar_repair_score	median_fibroblast_scar_repair_score	mean_raw_mechanical_border_score	median_raw_mechanical_border_score	mean_raw_immune_fibrotic_activation_score	median_raw_immune_fibrotic_activation_score	mean_raw_fibroblast_scar_repair_score	median_raw_fibroblast_scar_repair_score	mean_boundary_transition_index	median_boundary_transition_index
GSE265828	GSM8229743_dpi3	day3	RZ	526	1.8595302940139944	1.8705021990996111	0.9945333896789496	0.9718895868427813	0.730270340084444	0.5453307276381125	0.386240469754186	0.2685675146840078	0.7296848207945407	0.6075595770256261	0.11417270817043525	0.0	0.15986249868879449	0.12205280598983942	1.034745882161008	0.8797095628295598	0.0652890871001519	0.0	0.4748425785804959	0.46734763431455617	1.201237000078439	1.2346372428978771	0.32419187570527946	0.3203414457867847	1.430882308002692	1.430037163303656	1.2823303713729497	1.028987542754794	3.83213635222226	3.964510959610968	0.7660740911200178	0.7197569982681398	-1.4280608775776211	-1.5099202589623588	-2.0154303244387797	-2.6134769775582978	-3.371096657169257	-4.310589664868403	2.8540636836929436	2.785782083873916	1.0043055469436737	0.6925100450617938	2.8809415127941786	2.2660195489812764	-0.3125776521424019	-0.40824979658151306
GSE265828	GSM8229743_dpi3	day3	BZ1	377	3.033085844301064	3.068840142108247	1.6330453694838312	1.6509638524730696	1.703348255684798	1.6809482793093105	1.027433777439161	1.0002979523643794	1.4933700479958645	1.45583413664661	0.27168752664069246	0.21788170882438493	0.4263386345634764	0.4082958575427621	2.0550026598936126	2.0687836115609377	0.1072678648955335	0.0	0.5822617907624941	0.5594202167325478	1.0344422900570485	1.0847798476020574	0.5021043323800938	0.5143932476411831	2.4126776136793344	2.431249295012963	2.703046058997887	2.7400914014656643	3.551878817403416	3.681632453287848	1.2601194664655035	1.2707404850943083	1.1179167295766546	1.1244126875817677	0.767977589057636	0.7470900855258417	1.7452706286525426	1.637487441231634	4.666131213784895	4.680091895756597	2.401374416888967	2.4017758347997606	6.279154741013436	6.2302162211034355	0.05820572404224481	0.05260036774084342
GSE265828	GSM8229743_dpi3	day3	BZ2	298	3.479317328354031	3.5146258930955314	1.95593714653359	1.9727127922463303	1.7232815580059975	1.7474903507888828	1.044696445582065	1.053270385889776	1.4553318536118098	1.4373890829857414	0.20816948893668058	0.19921306955399276	0.47856522031770693	0.4796525917414476	2.0258585924156467	2.038113904284271	0.11123145003200247	0.0	0.6300950063563902	0.6135441163805042	1.2274419024962722	1.2319846994694474	0.5916438922944832	0.5804914936168712	2.88062115327054	2.9366052647979184	2.675998450528739	2.7283909331490763	3.861306370828249	3.918003408360409	1.2074327709061103	1.1929433837751706	2.237095269077852	2.291931142271163	0.7751608647553035	0.8170235571246326	1.7097309096013558	1.792805301403305	5.435254474887621	5.457426317880788	2.410016267260385	2.442278191601084	6.249168449615519	6.305791706165282	-0.1409549302583247	-0.14286156909542613
GSE265828	GSM8229743_dpi3	day3	IZ	163	1.709445410063103	1.728759850428065	1.1047781819161862	1.0753220112079422	1.9399862500646694	1.978991250310405	1.258148181516372	1.2651666871853797	1.887824875423825	1.8832240581258037	0.7832939000719207	0.7437290020530932	0.6286295822839343	0.6143294632672189	2.3824888682148186	2.4656407656843493	0.14980578102905176	0.13244018021021803	0.599212432915681	0.5793171475287996	0.3809961862804252	0.37211494379893945	0.38599948308702525	0.40261449307039615	1.4026450944931412	1.3868663522610047	3.1182189158041593	3.176328440185732	1.6799121434601887	1.7219860128463367	1.4463455376937813	1.4425753638574998	-1.391682357556688	-1.4278976825606515	3.4238234265464147	3.2346007071143763	3.564422106434905	3.808807225214103	2.8142235919792893	2.7899417568068703	3.351909732420525	3.395743799013957	7.468448175219686	7.617968589185239	1.014860462867992	1.0172716947766802
GSE265828	GSM8229745_dpi5_male	day5	RZ	497	1.7854711358382367	1.826807281554377	0.9110035481756933	0.9053500813393812	0.6926087724261693	0.5985154236496184	0.41743494474394127	0.34192351739835897	0.6455847036031857	0.5614321282222745	0.07851069284672318	0.0	0.14660725258644342	0.12685371524375627	1.0122711533618658	0.9370373725947074	0.05821129173235259	0.0	0.5848018840559164	0.589335559024975	1.260427378494414	1.2723592076818253	0.3808284990244724	0.3644380752841207	1.2500728896052213	1.2771697514123324	1.2254159726409044	1.1287667427833405	4.047350603558093	4.104640619439913	0.7116348199464988	0.6633450605419601	-0.9656149261408665	-0.8595524588025774	-2.3860278918686775	-2.710188384829385	-3.998729575119387	-4.415284635081651	2.69647468401393	2.76871663087683	0.9177267178593359	0.7777807382695228	2.767899574135162	2.4261133458177078	-0.48722211662663145	-0.525738547731625
GSE265828	GSM8229745_dpi5_male	day5	BZ1	259	3.1559459589299235	3.167113384930519	1.6208526497395932	1.6286099182227591	1.9403541501468555	2.1156617731818277	1.5065764302603981	1.682488521566216	1.8632764463675222	2.0055175377167074	0.20509523744099448	0.16777463035256646	0.45054461042753724	0.42877782064234937	2.5181404882685343	2.755116849945191	0.1890899401030619	0.16938341786424074	0.6095060068767352	0.5862137332912966	0.9489954683529794	0.9568708231304522	0.6114746666523178	0.6038715340206124	2.3898092602408587	2.3591811321753426	3.172789215034117	3.456451544424597	3.2497116654208624	3.358795843520608	1.52937649822105	1.5655776973568254	1.9060225509917825	1.8658780962889598	0.657345427856473	0.8843344446856094	1.7703007766947074	2.783351710843469	4.776798608669516	4.71524777309285	2.595993998015387	2.818008175984783	7.82834751504331	8.728685896668722	-0.09456959991929903	-0.07019058052710754
GSE265828	GSM8229745_dpi5_male	day5	BZ2	222	3.3673272549677824	3.41452336805995	1.7898752432258531	1.7999111942644297	1.4932493060994052	1.5053099282542401	1.047375163118652	0.9818544189485705	1.2505783003110529	1.2043822894537604	0.11942352378128844	0.11818615041071567	0.33451201465733155	0.3350655963962438	1.9222892848875976	1.93281298373723	0.11925069629098288	0.0	0.7059030533779631	0.6802888896083387	1.145702387864338	1.1498365875682834	0.7453154908001363	0.7409887446386051	2.715895166447754	2.7343099816892433	2.4513132091529197	2.4089186075495093	3.855669277885738	3.8904977430654037	1.1653997229072561	1.2143655906854942	2.4700220531012356	2.5827512277192177	-0.6024267633918888	-0.6066284797442889	-0.637771042986781	-0.7552706103197573	5.1572024981936355	5.24822198012993	1.9471848445380253	1.9697368934025812	5.71349205441671	5.6251967166899375	-0.5643447885844854	-0.5663125810748221
GSE265828	GSM8229745_dpi5_male	day5	IZ	445	1.402992790921505	1.3658157799972526	0.9626270758683361	0.9551878201196229	2.3386047191531545	2.365688187918684	1.7494010573429732	1.7398698910968968	2.455471636057962	2.469841692295835	0.49495218524751416	0.4585925544493072	0.5674074810869187	0.565216480644869	3.0724609096402586	3.0953015668433506	0.22800626309925562	0.20247037085175706	0.5231356219597949	0.5078016420417698	0.206725849578746	0.18588938219539466	0.32958465754630095	0.3200544547626277	1.1436874595084474	1.1008867966846114	3.8873327088257223	3.8782624004949113	0.8908285955754297	0.8004415589735336	1.8829164539722318	1.9186916357652608	-1.2591589064855455	-1.3212007814743227	2.588433712908227	2.5011494046321507	3.75910565901757	3.8566007154116466	2.365619866789841	2.293948248178375	3.4009643854875873	3.3992777761275597	9.615938322194348	9.728441857319876	0.8812380641577378	0.8508565500046811
